post_id,platform,account,post_date,content_type,impressions,reach,likes,comments,shares,saves,clicks,hashtags,engagement_rate,follower_count,sentiment
POST_000613,Instagram,@jennifer_davis,2023-10-26,Tweet,339812,316483,13236,1343,487,1161,8869,['data'],0.044336,415765,0
POST_000614,Twitter,@mary_harris,2024-10-10,Carousel,402390,374619,12277,926,446,253,9330,"data,analytics,marketing",3.392,62791,
POST_000615,TW,@joseph_harris,2024-02-12,Reel,233418,134623,4448,324,254,218,2886,"['socialmedia', 'business', 'marketing', 'ai']",0.021532,81921,
POST_000616,Instagram,@ava_johnson,2023-09-13,Story,384580,346863,20704,1001,744,874,6989,"analytics,business,marketing,ai",5.8373,163987,
POST_000617,Twitter,@linda_johnson,2024-04-02,Tweet,287768,200655,8438,337,525,176,3002,#startup #data,3.2318,331195,great
POST_000618,instagram,@elizabeth_hernandez,2023-09-06,Poll,346209,246050,6074,559,457,248,12039,"['analytics', 'business']",0.020479,229814,pos
POST_000619,Twitter,@jennifer_martinez,2024-07-16,Reel,346026,288001,15607,1706,822,630,10876,"['growth', 'tech', 'startup', 'analytics']",0.052409,0,
POST_000620,twitter,@ava_lewis,2023-05-19,Reel,18553,13507,447,43,25,17,688,"['business', 'content', 'marketing', 'analytics']",2.7758,183607,pos
POST_000621,instagram,@sophia_lewis,2023-12-01,Reel,136148,112173,10143,1501,584,208,3596,"analytics,content,ai",8.9814,275672,positive
POST_000622,twitter,@elizabeth_gonzalez,2023-05-11,Poll,352346,242627,17092,2003,904,510,9833,"marketing,ai,business,tech",5.676,237352,1
POST_000623,twitter,@robert_harris,2024-12-07,Carousel,41657,34398,810,107,37,23,732,"tech,startup",0.022901,183744,
POST_000624,twitter,@emma_thomas,2023-01-23,Reel,109732,79118,2866,95,190,193,2361,#marketing,0.028715,211784,
POST_000625,Instagram,@charles_harris,2023-06-16,Tweet,156469,86114,1917,72,30,90,4109,"analytics,socialmedia,marketing",1.2904,347486,great
POST_000626,Twitter,@patricia_brown,2024-09-11,Tweet,405422,311932,14223,625,849,904,4423,"['growth', 'tech', 'ai', 'startup']",0.038718,207967,negative
POST_000627,IG,@noah_davis,2023-05-28,Story,198906,159887,5812,631,132,283,8775,"['startup', 'marketing', 'content', 'growth']",0.033056,305383,great
POST_000628,Instagram,@ava_williams,2024-06-17,Post,439387,268571,8127,1132,533,559,11698,"['marketing', 'tech', 'growth']",2.2286,336586,neg
POST_000629,INSTA,@john_martin,2023-11-04,Post,446530,357135,14293,775,757,921,12125,"socialmedia,tech,business,data",0.03544,285124,+
POST_000630,Twitter,@mary_white,2023-10-02,Tweet,330587,313359,27806,3734,1075,2310,18775,"['ai', 'content', 'startup', 'data']",0.098658,276633,negative
POST_000631,Twitter,@olivia_williams,2023-02-25,Carousel,453561,325383,7225,400,286,621,13806,#business #startup,0.017442,123954,
POST_000632,IG,@michael_taylor,2024-07-05,Tweet,2323,1487,55,6,1,3,40,#marketing,0.02669,96537,
POST_000633,Instagram,@richard_white,2024-04-01,Tweet,308949,178125,13160,476,450,1118,9382,"['tech', 'socialmedia']",4.5593,372064,1
POST_000634,Instagram,@richard_white,2023-07-26,Post,324993,191345,9778,678,205,309,6335,#marketing #startup #tech,0.032804,392117,negative
POST_000635,X,@jennifer_smith,2023-11-18,Reel,48170,29000,1945,178,65,109,1494,"content,analytics,ai",0.045422,318680,great
POST_000636,twitter,@susan_thompson,2023-09-07,Post,332783,220466,26182,2610,1109,1033,4303,#data #business #ai,8.9851,441369,neg
POST_000637,Instagram,@jennifer_thomas,2023-09-08,Carousel,69663,35631,1673,115,42,164,1042,"['analytics', 'ai', 'startup', 'data']",2.6269,290047,
POST_000638,Instagram,@ava_martinez,2024-10-07,Thread,37513,26812,2855,240,30,151,750,"['socialmedia', 'marketing', 'growth', 'business']",0.083304,38779,positive
POST_000639,Instagram,@james_lee,2024-06-16,Thread,1160,1042,21,0,1,1,17,#data #tech,1.8966,414190,+
POST_000640,Twitter,@sarah_thompson,2023-06-13,Reel,377271,267805,15110,1154,998,1294,10386,#business #content #marketing #analytics,4.5755,495934,
POST_000641,Instagram,@ava_lee,2024-08-24,Poll,223240,162786,7826,575,575,410,7201,"content,startup",0.040208,376155,pos
POST_000642,X,@susan_davis,2024-09-15,Post,177030,134048,11454,387,242,602,2630,"socialmedia,analytics",0.068254,386680,bad
POST_000643,X,@noah_davis,2023-04-04,Thread,336715,316077,37254,3563,712,2236,16155,#data #analytics #tech,0.123336,447562,positive
POST_000644,Twitter,@liam_lopez,2023-06-30,Story,69437,43811,3497,509,89,321,1742,"growth,startup",5.8974,220403,good
POST_000645,INSTA,@robert_wilson,2024-10-31,Poll,469592,437521,31298,2949,472,1617,23633,#data,7.3934,1451,
POST_000646,Twitter,@patricia_lee,2024-10-27,Carousel,10359,8735,801,28,44,26,391,"['data', 'tech', 'marketing']",8.4275,393721,0
POST_000647,Instagram,@elizabeth_williams,2023-03-15,Tweet,112359,78593,1612,61,92,54,1898,"ai,data,socialmedia,startup",1.5709,224391,
POST_000648,Twitter,@david_clark,2023-06-16,Story,364894,320749,30768,3798,880,1841,15501,"analytics,growth,socialmedia,content",9.7141,136838,good
POST_000649,Twitter,@sophia_thomas,2024-02-17,Poll,68490,63694,1920,200,114,147,1186,"ai,content",3.2618,306061,1
POST_000650,Instagram,@susan_white,2023-08-02,Tweet,141487,130580,14693,1554,436,781,2562,['business'],11.7912,104486,+
POST_000651,IG,@karen_harris,2023-04-02,Story,134392,94492,10419,1357,665,651,4384,"['socialmedia', 'tech', 'marketing']",0.092572,479309,great
POST_000652,Twitter,@james_hernandez,2024-02-08,Thread,21481,19531,1113,52,35,65,663,"['startup', 'marketing', 'content']",5.5863,35960,
POST_000653,twitter,@charles_williams,2023-10-24,Story,271732,221949,4579,682,185,404,9333,tech,0.020042,250034,positive
POST_000654,Instagram,@liam_gonzalez,2023-05-27,Post,380895,203814,9472,1003,678,275,10731,['socialmedia'],0.029281,368129,
POST_000655,Instagram,@barbara_thomas,2023-07-21,Story,18738,9678,979,144,61,82,98,#tech #marketing #business,6.3187,119072,positive
POST_000656,Instagram,@richard_smith,2023-01-19,Carousel,156937,106672,5777,567,117,164,5195,"marketing,content,ai,growth",4.1169,360892,0
POST_000657,Instagram,@susan_lee,2024-11-03,Thread,414699,327681,19872,2561,724,1016,10726,"['growth', 'data', 'startup']",0.055841,31858,positive
POST_000658,Twitter,@jennifer_jones,2023-08-08,Carousel,342563,309125,26673,2552,799,2073,4383,"['data', 'ai']",8.7645,62676,great
POST_000659,Instagram,@barbara_johnson,2024-06-26,Tweet,308698,159542,7681,450,312,455,4855,"['growth', 'analytics']",2.735,278424,negative
POST_000660,Instagram,@richard_thompson,2023-11-12,Story,15916,9893,821,114,21,19,262,#data,0.060065,165619,positive
POST_000661,twitter,@robert_martin,2024-11-12,Thread,383115,320440,20675,1825,266,594,3577,#startup #business,0.059423,186489,positive
POST_000662,Instagram,@sophia_smith,2023-01-10,Thread,307518,365357,43821,2942,3302,4188,14143,"data,tech,business",16.2803,0,neg
POST_000663,IG,@william_jackson,2023-03-19,Poll,476420,367483,42941,5760,3284,2076,14977,"['data', 'business', 'marketing']",0.109116,421116,positive
POST_000664,IG,@richard_johnson,2024-07-27,Post,237643,161426,11456,946,390,852,5979,#ai #data #growth #analytics,0.053829,128527,
POST_000665,X,@robert_moore,2023-12-29,Story,363632,215744,13281,897,612,332,8121,"['content', 'growth', 'analytics']",4.0673,297091,pos
POST_000666,twitter,@ava_miller,2023-07-23,Tweet,262059,138158,3053,372,164,291,3952,#socialmedia #ai #content #growth,1.3695,244863,-
POST_000667,X,@karen_jackson,2023-07-29,Reel,404927,300405,16066,1177,408,1259,15156,"tech,marketing,growth,data",0.043591,81366,
POST_000668,Twitter,@mary_wilson,2023-05-09,Poll,261085,152334,14129,1041,952,936,6872,"growth,tech",6.175,32579,+
POST_000669,Twitter,@susan_wilson,2024-09-17,Post,327192,173810,16808,2255,458,1226,5594,socialmedia,0.059662,354951,
POST_000670,instagram,@david_harris,2024-04-02,Tweet,216662,138506,5031,597,163,150,4382,#growth #tech #marketing,0.026728,146835,1
POST_000671,TW,@emma_davis,2024-05-13,Story,137960,126472,13925,790,268,1314,1369,#marketing,0.108604,231548,great
POST_000672,TW,@patricia_lopez,2024-10-02,Post,86783,65265,2370,98,49,235,1941,"marketing,tech,content,ai",0.029003,99834,-
POST_000673,Twitter,@linda_moore,2023-05-10,Carousel,105686,64255,6871,559,353,256,1587,"growth,marketing",0.073643,96358,+
POST_000674,twitter,@karen_garcia,2023-11-26,Carousel,294330,229171,14154,1263,1105,997,8085,"ai,business",5.6134,488144,-
POST_000675,Twitter,@john_garcia,2024-01-17,Tweet,489444,414430,18056,1013,273,1351,16601,#business #socialmedia #startup #data,3.9518,400613,good
POST_000676,Twitter,@liam_clark,2023-11-07,Poll,133205,117553,10677,1598,211,534,3006,tech,9.3735,372709,good
POST_000677,Twitter,@olivia_miller,2023-08-25,Thread,206168,194974,20641,1328,838,1960,4186,"ai,analytics,socialmedia",0.110623,109964,+
POST_000678,IG,@william_white,2023-12-29,Tweet,202802,157748,18356,871,914,670,6252,#marketing #data #content,9.9314,285607,bad
POST_000679,Twitter,@emma_smith,2024-08-18,Reel,253383,176002,16995,748,579,770,2866,"tech,startup,analytics",7.231,470229,
POST_000680,instagram,@jennifer_clark,2023-04-26,Carousel,410006,330355,38339,1677,664,2508,17063,tech,0.099218,66183,0
POST_000681,twitter,@joseph_harris,2024-09-29,Reel,102820,56503,3349,225,238,118,1704,#business #tech #content #socialmedia,0.037074,123123,+
POST_000682,IG,@robert_martinez,2023-08-15,Post,116095,96577,10669,535,566,331,3144,#data,0.101382,283064,1
POST_000683,Twitter,@barbara_martin,2023-03-03,Poll,58623,36663,2463,269,179,160,1353,tech,0.049656,426541,negative
POST_000684,Instagram,@robert_thompson,2023-11-29,Thread,34605,27677,896,96,47,55,1205,"['content', 'analytics']",0.030025,347479,positive
POST_000685,Twitter,@karen_taylor,2024-03-18,Story,224205,159112,18544,801,745,1055,2458,#ai #content #marketing,8.9605,124120,negative
POST_000686,X,@joseph_williams,2024-12-27,Story,75283,46214,1626,210,70,150,1611,"growth,tech,socialmedia",2.5318,55514,negative
POST_000687,X,@mary_moore,2024-07-17,Story,317273,268529,7919,959,405,596,7740,#marketing #analytics #socialmedia,2.9259,464011,neg
POST_000688,twitter,@olivia_jones,2023-10-12,Thread,79334,70990,3624,285,57,343,3358,#ai,0.049991,317415,
POST_000689,Twitter,@sarah_martinez,2023-01-27,Post,436579,330405,24999,1814,729,688,7091,"content,data,tech",6.3086,319995,
POST_000690,Twitter,@james_hernandez,2023-02-06,Carousel,121021,106174,5525,293,392,272,1125,#content,0.051313,380074,
POST_000691,IG,@liam_anderson,2024-07-11,Carousel,164604,144507,11544,960,922,274,2457,#startup,0.081565,257963,negative
POST_000692,TW,@linda_harris,2023-07-07,Reel,477068,290626,23194,1975,1112,1762,5843,#startup #tech #marketing #socialmedia,0.055089,268462,
POST_000693,Twitter,@mary_moore,2024-02-17,Tweet,201169,155797,14784,1153,819,1357,7905,"['content', 'ai', 'data', 'tech']",8.3293,401850,
POST_000694,Instagram,@patricia_johnson,2024-11-09,Thread,378191,358122,41882,2025,2682,2987,10266,#growth #content #analytics #ai,0.123189,250137,positive
POST_000695,twitter,@ava_white,2023-08-06,Carousel,435226,240086,19834,885,1491,834,9316,['ai'],5.1031,399887,positive
POST_000696,Twitter,@thomas_martinez,2024-09-05,Tweet,272220,215319,9626,1268,102,440,7494,"['marketing', 'content', 'growth']",4.0394,161779,neg
POST_000697,Twitter,@sophia_lewis,2023-08-23,Thread,354282,235611,5343,256,314,150,8327,"['business', 'tech']",0.01669,13221,0
POST_000698,Instagram,@ava_robinson,2024-03-30,Tweet,42403,28603,2353,314,114,174,849,"['analytics', 'business']",6.5585,189311,neg
POST_000699,Instagram,@michael_lewis,2023-02-10,Post,141768,74747,4215,447,89,262,3838,"['ai', 'socialmedia', 'data']",0.033512,42785,negative
POST_000700,Twitter,@michael_williams,2024-01-26,Tweet,56784,35569,2002,222,149,82,1913,#analytics #tech #marketing #business,4.179,391776,neg
POST_000701,Instagram,@charles_hernandez,2024-06-02,Carousel,457940,405153,21497,1617,1231,1723,18469,#growth #analytics #content #tech,0.053162,321115,great
POST_000702,Twitter,@elizabeth_martin,2024-04-12,Poll,439551,231521,14453,689,527,1420,6819,#growth #business,0.035648,136627,bad
POST_000703,Twitter,@patricia_jones,2024-10-30,Poll,24028,15330,1052,85,12,51,767,#tech,4.7819,317358,
POST_000704,IG,@william_smith,2024-12-03,Carousel,264474,249652,21762,2263,1035,637,11217,"['ai', 'data', 'growth']",9.4754,0,
POST_000705,instagram,@james_wilson,2024-02-14,Poll,321938,182046,17633,1580,1224,1195,3437,"['startup', 'ai', 'analytics']",0.063481,67842,
POST_000706,X,@william_white,2023-11-17,Thread,255876,215707,14204,1934,994,1035,12517,['marketing'],6.6954,143301,neg
POST_000707,Twitter,@barbara_smith,2023-01-28,Post,486137,460612,13159,583,1028,888,10313,"['ai', 'socialmedia']",3.0382,249902,1
POST_000708,IG,@patricia_martin,2024-08-06,Carousel,10611,9553,613,72,14,32,99,"['content', 'tech', 'marketing']",6.5875,1,negative
POST_000709,Twitter,@jessica_moore,2023-05-16,Tweet,29521,40145,4407,415,295,344,1545,"ai,growth",17.3334,465669,good
POST_000710,INSTA,@michael_smith,2024-10-02,Thread,497283,471761,52198,5318,3393,2332,14666,['business'],0.122484,361633,negative
POST_000711,Instagram,@noah_thomas,2024-05-28,Story,276412,172074,20055,1029,1292,996,3172,#data #growth #ai #analytics,0.080952,65757,
POST_000712,IG,@sophia_lewis,2023-06-03,Thread,293387,273522,27127,2930,987,2611,3510,marketing,10.5812,473238,negative
POST_000713,Instagram,@jennifer_smith,2023-08-06,Poll,184339,137041,12374,1148,600,949,3611,"['data', 'growth', 'content']",0.076609,271146,negative
POST_000714,Instagram,@sophia_thompson,2023-10-10,Poll,103708,56818,4236,621,260,86,1004,#marketing #growth #analytics #ai,4.934,170475,negative
POST_000715,IG,@michael_clark,2023-12-06,Reel,206001,183231,9797,1020,145,484,8602,"socialmedia,growth",0.053213,68474,positive
POST_000716,TW,@robert_smith,2024-06-09,Tweet,314599,175820,17813,1657,933,1490,2185,"['growth', 'marketing', 'business', 'data']",0.064854,32975,neg
POST_000717,Twitter,@richard_davis,2023-07-17,Carousel,119194,69095,2615,140,150,239,2991,"['tech', 'socialmedia']",0.024372,403126,negative
POST_000718,IG,@linda_lopez,2023-06-21,Post,54151,27090,2538,124,113,89,836,socialmedia,5.1246,145604,-
POST_000719,Instagram,@elizabeth_brown,2023-10-25,Tweet,453033,303547,22562,1932,1634,1911,5317,#ai #socialmedia,5.7674,90100,good
POST_000720,instagram,@jennifer_taylor,2023-08-21,Poll,361106,248230,19486,2221,1331,873,12837,analytics,6.3798,107496,1
POST_000721,Instagram,@charles_thompson,2023-08-11,Reel,79723,49156,2905,129,212,162,2742,"socialmedia,startup,marketing",4.0716,128334,0
POST_000722,twitter,@ava_garcia,2023-09-15,Tweet,51411,44680,3413,469,226,183,1045,#marketing #socialmedia #tech,7.9905,111862,negative
POST_000723,Twitter,@noah_lewis,2024-08-08,Story,41231,36964,3642,481,209,208,1342,['marketing'],10.5067,445247,
POST_000724,TW,@karen_moore,2024-12-11,Tweet,443046,280247,19124,606,1480,696,11467,"['marketing', 'data', 'content', 'ai']",0.047873,351740,negative
POST_000725,IG,@sarah_davis,2023-03-13,Thread,50107,36772,3700,460,120,80,1605,['data'],8.5417,65578,bad
POST_000726,Instagram,@noah_lopez,2024-05-22,Thread,2118,1956,43,6,3,1,88,"data,analytics,ai,marketing",2.4551,8032,positive
POST_002308,X,@jennifer_wilson,2023-10-01,Reel,20214,11749,1177,122,34,86,142,#socialmedia,6.5944,491007,1
POST_000728,Twitter,@thomas_martin,2024-01-16,Carousel,240390,143860,15693,1753,369,844,5505,#growth #socialmedia #marketing #data,0.074109,202130,great
POST_000729,Twitter,@jennifer_martin,2023-10-26,Tweet,284668,190543,21501,1117,1528,718,6275,growth,0.084822,241806,positive
POST_000730,Instagram,@karen_garcia,2023-11-23,Tweet,150897,91866,6072,567,426,513,2410,"['business', 'tech', 'startup']",4.682,87984,0
POST_000731,IG,@noah_wilson,2023-11-27,Post,127013,65608,4194,350,114,184,1781,#content #socialmedia #tech #analytics,3.6673,488316,
POST_000732,Instagram,@barbara_taylor,2024-05-14,Poll,462257,418037,24005,1604,856,1519,15335,#business #marketing #socialmedia #content,5.7252,478032,
POST_000733,Instagram,@barbara_davis,2024-07-22,Story,450217,235779,6675,587,132,199,4830,"['growth', 'business']",1.6423,111466,great
POST_000734,Twitter,@liam_thomas,2024-10-13,Thread,107213,71219,7651,249,180,316,1202,"content,startup",0.075364,7057,positive
POST_000735,X,@jessica_clark,2024-09-13,Story,388434,210876,9554,563,337,427,3704,#business,0.026913,204534,negative
POST_000736,TW,@liam_lee,2023-06-18,Thread,279628,183596,6456,457,137,425,9501,ai,2.5212,444847,
POST_000737,IG,@barbara_davis,2024-10-19,Post,305171,167450,16166,841,324,710,5294,"['socialmedia', 'ai', 'content']",0.056791,236518,negative
POST_000738,Instagram,@jennifer_harris,2024-06-25,Tweet,414420,227951,7718,374,258,445,5293,"data,socialmedia,startup,growth",2.0149,334655,bad
POST_000739,X,@elizabeth_williams,2023-10-05,Reel,135092,106515,10274,979,678,514,1427,['marketing'],8.8318,222792,-
POST_000740,IG,@charles_jackson,2023-06-29,Tweet,458507,320651,33125,4760,2362,2811,17204,"['socialmedia', 'ai']",8.7778,346311,negative
POST_000741,instagram,@thomas_davis,2024-04-19,Tweet,480813,299448,13711,1295,405,1300,17099,#socialmedia #marketing #tech #business,0.032052,22241,bad
POST_000742,Instagram,@jennifer_robinson,2024-07-21,Tweet,330913,307636,9256,1107,692,915,14490,"growth,socialmedia,startup,content",0.033408,37587,
POST_000743,Instagram,@karen_taylor,2023-12-26,Poll,83516,78228,4442,317,46,294,4063,"['business', 'data']",0.057534,417619,positive
POST_000744,Instagram,@mary_miller,2024-06-23,Poll,212284,164672,5500,810,170,394,2814,"['tech', 'startup']",3.0525,335077,great
POST_000745,Instagram,@olivia_lopez,2024-06-18,Carousel,465576,275525,21629,1570,1103,552,7139,"['growth', 'content']",5.2198,256952,neg
POST_000746,Twitter,@michael_martin,2024-05-20,Tweet,389117,357523,39322,5617,2857,853,5547,#business #content #analytics,0.122832,206727,negative
POST_000747,Twitter,@mary_brown,2023-08-24,Reel,162924,108308,7782,1042,561,469,3550,#startup #content #ai #analytics,0.057604,337566,negative
POST_000748,Instagram,@ava_williams,2023-07-15,Reel,447034,499369,21681,2833,1395,2006,13976,#socialmedia #content,5.7958,306549,+
POST_000749,Instagram,@emma_miller,2023-10-29,Post,352141,292957,23326,3378,924,838,12763,#marketing,0.078457,242019,0
POST_000750,Twitter,@elizabeth_brown,2024-12-25,Story,408167,340316,9885,1328,716,472,13397,#socialmedia,2.9226,117599,-
POST_000751,Twitter,@charles_miller,2023-02-08,Carousel,351739,248567,12590,1784,145,889,12632,['growth'],0.041278,479406,good
POST_000752,Twitter,@charles_lewis,2023-09-01,Story,482819,358433,39949,3568,513,3102,17546,"growth,analytics",0.091194,127393,
