review_id,product_id,user_id,review_date,rating,review_title,review_text,verified_purchase,helpful_votes,product_category,sentiment
REV-101453,PROD-3925,USR-81471,2023-07-11,4,Love value,This value is love. Great value for the money.,False,33,Clothing,Positive
REV-101454,PROD-4576,USR-46280,2024-06-21,5,Great design,This design is great. Quality is great as described.,True,183,Books,Positive
REV-101455,PROD-1264,USR-33886,2025-01-12,5,Amazing performance,This performance is amazing. Exactly what I was looking for.,True,185,Beauty,Positive
REV-101456,PROD-3452,USR-60377,2023-04-20,4,Outstanding design,This design is outstanding. Exactly what I was looking for.,False,46,Clothing,Positive
REV-101457,PROD-1656,USR-55945,2023-07-20,5,Outstanding product,This product is outstanding. Could be better for the price.,True,99,Toys,Positive
REV-101458,PROD-2676,USR-55690,2023-04-13,5,Best value,This value is best. I have been using this for weeks now.,True,123,Books,Positive
REV-101459,PROD-4189,USR-92662,2022-12-10,5,Wonderful product,This product is wonderful. Great product for the money.,True,124,Beauty,Positive
REV-101460,PROD-3611,USR-74156,2024-08-20,3,Reasonable experience,This experience is reasonable. Compared to similar products this stands out.,True,52,Books,Neutral
REV-101461,PROD-4698,USR-34776,2023-07-02,4,Amazing item,This item is amazing. Could be better for the price.,True,112,Toys,Positive
REV-101462,PROD-4531,USR-91928,2025-04-25,4,Great design,This design is great. Compared to similar products this stands out.,True,5,Sports,Positive
REV-101463,PROD-2156,USR-41058,2022-02-08,4,Wonderful value,This value is wonderful. I have been using this for weeks now.,True,24,Toys,Positive
REV-101464,PROD-4861,USR-24605,2022-09-23,4,Best experience,This experience is best. I have been using this for weeks now.,False,139,Beauty,Positive
REV-101465,PROD-4240,USR-27151,2023-08-06,3,Adequate material,This material is adequate. Exactly what I was looking for.,True,106,Grocery,Neutral
REV-101466,PROD-3148,USR-61041,2024-03-23,4,Best material,This material is best. Great material for the money.,True,84,Grocery,Positive
REV-101467,PROD-2845,USR-56126,2025-01-03,4,Fantastic purchase,This purchase is fantastic. Great purchase for the money.,True,84,Clothing,Positive
REV-101468,PROD-1675,USR-23458,2024-07-24,3,Fine material,This material is fine. I have been using this for weeks now.,True,143,Toys,Neutral
REV-101469,PROD-3300,USR-23851,2025-03-10,5,Superb material,This material is superb. Shipping was fast and packaging was good.,True,171,Toys,Positive
REV-101470,PROD-2681,USR-52811,2022-08-15,5,Great experience,This experience is great. Not sure I would buy this again.,True,153,Sports,Positive
REV-101471,PROD-1777,USR-54675,2022-10-21,5,Great delivery,This delivery is great. Great delivery for the money.,False,40,Books,Positive
REV-101472,PROD-4460,USR-19506,2022-12-06,5,Fantastic purchase,This purchase is fantastic. Quality is fantastic as described.,True,123,Grocery,Positive
REV-101473,PROD-3238,USR-31336,2025-02-26,5,Amazing performance,This performance is amazing. Exactly what I was looking for.,True,101,Home & Kitchen,Positive
REV-101474,PROD-1106,USR-72758,2025-08-01,5,Fantastic performance,This performance is fantastic. Great performance for the money.,True,143,Electronics,Positive
REV-101475,PROD-4998,USR-15351,2023-10-13,5,Amazing purchase,This purchase is amazing. Great purchase for the money.,True,120,Clothing,Positive
REV-101476,PROD-1943,USR-26530,2024-02-15,5,Perfect product,This product is perfect. Exactly what I was looking for.,True,122,Books,Positive
REV-101477,PROD-4582,USR-58926,2022-04-10,5,Amazing quality,This quality is amazing. I would definitely recommend this to others.,True,40,Sports,Positive
REV-101478,PROD-4476,USR-73374,2023-11-07,4,Love performance,This performance is love. Compared to similar products this stands out.,True,170,Electronics,Positive
REV-101479,PROD-4612,USR-11392,2022-01-28,5,Best experience,This experience is best. Compared to similar products this stands out.,True,52,Grocery,Positive
REV-101480,PROD-2495,USR-44177,2025-06-15,4,Fantastic quality,This quality is fantastic. Great quality for the money.,True,126,Sports,Positive
REV-101481,PROD-2844,USR-73111,2022-07-24,5,Superb quality,This quality is superb. Shipping was fast and packaging was good.,False,61,Clothing,Positive
REV-101482,PROD-1182,USR-68478,2023-07-20,5,Outstanding material,This material is outstanding. Exactly what I was looking for.,True,80,Grocery,Positive
REV-101483,PROD-3249,USR-39570,2022-12-03,4,Fantastic experience,This experience is fantastic. Shipping was fast and packaging was good.,True,47,Books,Positive
REV-101484,PROD-4929,USR-15398,2024-05-10,4,Excellent quality,This quality is excellent. The quality met my expectations overall.,True,29,Electronics,Positive
REV-101485,PROD-4307,USR-35805,2022-11-09,2,Defective performance,This performance is defective. Great performance for the money.,True,175,Beauty,Negative
REV-101486,PROD-3475,USR-31265,2024-07-27,5,Excellent quality,This quality is excellent. The quality met my expectations overall.,False,95,Electronics,Positive
REV-101487,PROD-3971,USR-76732,2024-11-26,5,Superb purchase,This purchase is superb. Quality is superb as described.,True,104,Electronics,Positive
REV-101488,PROD-3003,USR-84280,2023-01-24,1,Terrible material,This material is terrible. I would definitely recommend this to others.,True,53,Toys,Negative
REV-101489,PROD-1347,USR-68738,2023-01-19,2,Terrible item,This item is terrible. Not sure I would buy this again.,True,119,Beauty,Negative
REV-101490,PROD-1086,USR-56383,2025-10-06,5,Superb performance,This performance is superb. Quality is superb as described.,True,84,Books,Positive
REV-101491,PROD-4161,USR-52351,2023-10-31,5,Wonderful experience,This experience is wonderful. Not sure I would buy this again.,True,38,Sports,Positive
REV-101492,PROD-2128,USR-77549,2022-08-27,5,Best experience,This experience is best. Exactly what I was looking for.,True,32,Electronics,Positive
REV-101493,PROD-3294,USR-50456,2023-09-29,4,Wonderful delivery,This delivery is wonderful. I have been using this for weeks now.,True,119,Sports,Positive
REV-101494,PROD-3250,USR-11857,2024-02-16,5,Outstanding delivery,This delivery is outstanding. I would definitely recommend this to others.,True,25,Home & Kitchen,Positive
REV-101495,PROD-1921,USR-65688,2023-11-01,5,Outstanding item,This item is outstanding. The item met my expectations overall.,True,180,Home & Kitchen,Positive
REV-101496,PROD-3234,USR-62224,2022-05-23,2,Useless item,This item is useless. Not sure I would buy this again.,True,142,Books,Negative
REV-101497,PROD-1581,USR-25298,2024-04-01,5,Best item,This item is best. The item met my expectations overall.,False,6,Sports,Positive
REV-101498,PROD-1353,USR-34667,2023-07-10,3,Adequate purchase,This purchase is adequate. I have been using this for weeks now.,True,170,Clothing,Neutral
REV-101499,PROD-1593,USR-88892,2024-01-15,3,Alright quality,This quality is alright. Not sure I would buy this again.,True,80,Sports,Neutral
REV-101500,PROD-3042,USR-53219,2025-06-18,5,Amazing material,This material is amazing. Not sure I would buy this again.,True,54,Electronics,Positive
REV-101501,PROD-3109,USR-41763,2022-01-14,5,Love product,This product is love. I would definitely recommend this to others.,True,136,Electronics,Positive
REV-101502,PROD-1185,USR-74524,2023-08-13,4,Love performance,This performance is love. Not sure I would buy this again.,True,95,Sports,Positive
REV-101503,PROD-1849,USR-78807,2024-12-13,3,Standard purchase,This purchase is standard. I have been using this for weeks now.,True,118,Sports,Neutral
REV-101504,PROD-2687,USR-97176,2024-04-15,2,Horrible experience,This experience is horrible. Shipping was fast and packaging was good.,True,192,Home & Kitchen,Negative
REV-101505,PROD-2788,USR-74030,2024-04-21,5,Outstanding delivery,This delivery is outstanding. Quality is outstanding as described.,True,139,Grocery,Positive
REV-101506,PROD-1588,USR-35122,2024-04-27,5,Love performance,This performance is love. Not sure I would buy this again.,False,16,Toys,Positive
REV-101507,PROD-1108,USR-37848,2025-06-15,5,Great quality,This quality is great. I have been using this for weeks now.,False,128,Electronics,Positive
REV-101508,PROD-4008,USR-53562,2022-08-31,4,Amazing material,This material is amazing. The material met my expectations overall.,False,112,Sports,Positive
REV-101509,PROD-4591,USR-70024,2022-03-07,2,Defective performance,This performance is defective. I have been using this for weeks now.,False,88,Sports,Negative
REV-101510,PROD-3899,USR-67131,2024-04-07,5,Best value,This value is best. Quality is best as described.,False,66,Electronics,Positive
REV-101511,PROD-4916,USR-19020,2023-06-23,4,Fantastic product,This product is fantastic. I would definitely recommend this to others.,True,107,Home & Kitchen,Positive
REV-101512,PROD-4347,USR-60351,2022-12-09,5,Great design,This design is great. Exactly what I was looking for.,True,3,Grocery,Positive
REV-101513,PROD-2897,USR-33497,2022-09-23,3,Fair design,This design is fair. Exactly what I was looking for.,True,127,Toys,Neutral
REV-101514,PROD-4712,USR-15001,2025-08-15,4,Perfect design,This design is perfect. Exactly what I was looking for.,False,157,Toys,Positive
REV-101515,PROD-4056,USR-62603,2022-12-04,3,Acceptable item,This item is acceptable. Quality is acceptable as described.,False,134,Beauty,Neutral
REV-101516,PROD-2281,USR-60484,2024-10-11,3,Fine product,This product is fine. The product met my expectations overall.,True,193,Sports,Neutral
REV-101517,PROD-4099,USR-76227,2023-12-28,3,Adequate quality,This quality is adequate. I have been using this for weeks now.,True,112,Sports,Neutral
REV-101518,PROD-2767,USR-41230,2023-04-07,4,Fantastic material,This material is fantastic. Exactly what I was looking for.,True,154,Grocery,Positive
REV-101519,PROD-3733,USR-75033,2022-10-23,4,Fantastic design,This design is fantastic. Compared to similar products this stands out.,True,54,Sports,Positive
REV-101520,PROD-3297,USR-85819,2023-12-11,5,Fantastic delivery,This delivery is fantastic. I have been using this for weeks now.,False,135,Grocery,Positive
REV-101521,PROD-3189,USR-87803,2024-09-21,4,Best product,This product is best. Shipping was fast and packaging was good.,True,180,Grocery,Positive
REV-101522,PROD-2511,USR-69692,2022-12-29,3,Acceptable delivery,This delivery is acceptable. Could be better for the price.,True,17,Toys,Neutral
REV-101523,PROD-3533,USR-17145,2025-03-08,1,Disappointing value,This value is disappointing. I have been using this for weeks now.,True,43,Grocery,Negative
REV-101524,PROD-4339,USR-41349,2024-12-31,5,Outstanding delivery,This delivery is outstanding. Could be better for the price.,True,7,Sports,Positive
REV-101525,PROD-2233,USR-56704,2025-04-03,4,Outstanding experience,This experience is outstanding. Quality is outstanding as described.,True,81,Books,Positive
REV-101526,PROD-1418,USR-48352,2023-04-18,1,Awful quality,This quality is awful. Could be better for the price.,True,72,Books,Negative
REV-101527,PROD-4224,USR-45946,2023-04-14,4,Great material,This material is great. Great material for the money.,True,20,Electronics,Positive
REV-101528,PROD-3687,USR-74764,2024-11-20,5,Excellent purchase,This purchase is excellent. I have been using this for weeks now.,True,106,Grocery,Positive
REV-101529,PROD-1325,USR-34829,2022-09-08,3,Adequate delivery,This delivery is adequate. Not sure I would buy this again.,True,47,Grocery,Neutral
REV-101530,PROD-4977,USR-10738,2023-12-25,5,Wonderful design,This design is wonderful. Exactly what I was looking for.,False,147,Electronics,Positive
REV-101531,PROD-1371,USR-83390,2024-01-28,5,Superb item,This item is superb. Could be better for the price.,True,63,Clothing,Positive
REV-101532,PROD-3797,USR-52375,2022-06-16,2,Useless performance,This performance is useless. Exactly what I was looking for.,True,95,Grocery,Negative
REV-101533,PROD-3668,USR-73963,2025-11-05,3,Decent experience,This experience is decent. Could be better for the price.,True,104,Toys,Neutral
REV-101534,PROD-4521,USR-18708,2022-03-18,2,Defective purchase,This purchase is defective. Shipping was fast and packaging was good.,True,166,Home & Kitchen,Negative
REV-101535,PROD-2873,USR-87335,2023-06-06,2,Bad design,This design is bad. I have been using this for weeks now.,True,184,Grocery,Negative
REV-101536,PROD-1308,USR-45391,2022-02-28,3,Okay performance,This performance is okay. The performance met my expectations overall.,True,17,Beauty,Neutral
REV-101537,PROD-4480,USR-22908,2022-09-19,2,Terrible value,This value is terrible. I have been using this for weeks now.,True,130,Sports,Negative
REV-101538,PROD-4648,USR-15335,2024-04-24,1,Disappointing item,This item is disappointing. I would definitely recommend this to others.,True,125,Beauty,Negative
REV-101539,PROD-3728,USR-17540,2023-12-11,5,Wonderful purchase,This purchase is wonderful. Exactly what I was looking for.,True,143,Beauty,Positive
REV-101540,PROD-4550,USR-89728,2025-06-27,3,Fine purchase,This purchase is fine. Great purchase for the money.,True,151,Home & Kitchen,Neutral
REV-101541,PROD-3395,USR-32994,2025-08-26,3,Decent performance,This performance is decent. Could be better for the price.,False,113,Beauty,Neutral
REV-101542,PROD-4489,USR-96486,2025-06-15,1,Terrible item,This item is terrible. Not sure I would buy this again.,True,124,Toys,Negative
REV-101543,PROD-4843,USR-41348,2025-12-10,4,Perfect design,This design is perfect. Shipping was fast and packaging was good.,True,164,Electronics,Positive
